447,Pala 23,Cliente Dispatch,10.117.123.181,n,n,n,n
448,Pala 23,Cliente VIMS,10.117.124.119,n,n,n,n
449,Pala 23,Cliente Camara ope,10.117.126.21,n,n,n,n
450,Pala 60,Cisco AP,10.117.115.183,n,n,n,n
451,Pala 60,Cisco RO,10.117.116.183,n,n,n,n
452,Pala 60,Cisco SW,10.117.114.183,n,n,n,n
453,Pala 60,Cliente Dispatch,10.117.123.183,n,n,n,n
454,Pala 60,Cliente PLE,10.117.124.160,n,n,n,n
455,Pala 60,Cliente Camara ope,10.117.126.1,n,n,n,n
456,Pala 60,Cliente Receptor GPS1,10.117.126.2,n,n,n,n
457,Pala 60,Cliente Receptor GPS2,10.117.126.3,n,n,n,n
458,Pala 61,Cisco AP,10.117.115.184,n,n,n,n
459,Pala 61,Cisco RO,10.117.116.184,n,n,n,n
460,Pala 61,Cisco SW,10.117.114.184,n,n,n,n
461,Pala 61,Cliente Dispatch,10.117.123.184,n,n,n,n
462,Pala 61,Cliente PLE,10.117.124.161,n,n,n,n
463,Pala 61,Cliente Camara ope,10.117.126.11,n,n,n,n
464,Pala 61,Cliente Receptor GPS1,10.117.126.12,n,n,n,n
465,Pala 61,Cliente Receptor GPS2,10.117.126.13,n,n,n,n
466,Aljibe 10,Cisco AP,10.117.115.160,n,n,n,n
467,Aljibe 10,Cisco RO,10.117.116.160,n,n,n,n
468,Aljibe 10,Cliente Dispatch,10.117.123.160,n,n,n,n
469,Aljibe 10,Cliente Datalogger MEM Eth0,10.117.122.160,n,n,n,n
470,Aljibe 10,Cliente VIMS,10.117.124.110,n,n,n,n
471,Aljibe 11,Cisco AP,10.117.115.161,n,n,n,n
472,Aljibe 11,Cisco RO,10.117.116.161,n,n,n,n
473,Aljibe 11,Cliente Dispatch,10.117.123.161,n,n,n,n
474,Aljibe 11,Cliente Datalogger MEM Eth0,10.117.122.161,n,n,n,n
475,Aljibe 11,Cliente VIMS,10.117.124.111,n,n,n,n
476,Aljibe 13,Cisco AP,10.117.115.163,n,n,n,n
477,Aljibe 13,Cisco RO,10.117.116.163,n,n,n,n
478,Aljibe 13,Cliente Dispatch,10.117.123.163,n,n,n,n
479,Aljibe 13,Cliente VIMS,10.117.124.113,n,n,n,n
480,Aljibe 14,Cisco AP,10.117.115.164,n,n,n,n
481,Aljibe 14,Cisco RO,10.117.116.164,n,n,n,n
482,Aljibe 14,Cliente Dispatch,10.117.123.164,n,n,n,n
483,Aljibe 14,Cliente VIMS,10.117.124.114,n,n,n,n
484,Aljibe 15,Cisco AP,10.117.115.165,n,n,n,n
485,Aljibe 15,Cisco RO,10.117.116.165,n,n,n,n
486,Aljibe 15,Cliente Dispatch,10.117.123.165,n,n,n,n
487,Aljibe 15,Cliente VIMS,10.117.124.115,n,n,n,n
488,Aljibe 16,Cisco AP,10.117.115.166,n,n,n,n
489,Aljibe 16,Cisco RO,10.117.116.166,n,n,n,n
490,Aljibe 16,Cliente Dispatch,10.117.123.166,n,n,n,n
491,Aljibe 16,Cliente VIMS,10.117.124.116,n,n,n,n
